"","CL3","CC1","SV1","M31Fcsw","M11Fcsw","M31Plmr","M11Plmr","F21Plmr","M31Tong","M11Tong","LMEpi24M","SLEpi20M","AQC1cm","AQC4cm","AQC7cm","NP2","NP3","NP5","TRRsed1","TRRsed2","TRRsed3","TS28","TS29","Even1","Even2","Even3"
"244128",3.35618237726499e-05,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,4.46133442568431e-05,7.50793696193118e-05,0,0,0,0,0
"173727",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,8.48471118679473e-07,0,0,0,0,0,0,0,0,0,0,0,0
"333636",4.97640835249636e-05,1.76140531962021e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,6.81570338058888e-05,2.02787928440196e-06,0,0,0,0,0,0
"244765",1.27303469482465e-05,1.6733350536392e-05,8.60203954357578e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11177753544166e-05,3.85297064036372e-05,0.000103681034236193,0,0,8.22275779784679e-07,0,0
"253255",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"239581",4.39775621848516e-05,0.000181424747920881,3.15408116597779e-05,0,0,2.08639627898178e-05,0,0,0,0,0,0,8.56349143822126e-07,0,1.17696006515651e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"303295",0.000598326306567586,0.000419214466069609,0.00139353040605928,0,0,0,0,0,0,0,0,0,0,0,2.35392013031302e-06,0,6.76148522784515e-07,0,1.70392584514722e-05,6.08363785320587e-06,0,1.06670535251412e-06,8.25715420483192e-07,3.28910311913872e-06,1.02978869765713e-06,2.78230933529703e-06
"566634",2.31460853604482e-06,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,5.99444400675488e-06,1.69694223735895e-06,0,0,0,0,0,0,0,0,0,0,0,0
"281524",8.91124286377256e-05,5.19614569287961e-05,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"279206",7.17528646173894e-05,0.000141793128229427,1.29030593153637e-05,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,1.17696006515651e-06,0,0,0,0,0,0,0,0,0,2.05957739531426e-06,0
"547658",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"136820",3.58764323086947e-05,6.16491861867072e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,0,0,0,0,0,0,0,0,0,0,0,0
"141267",1.50449554842913e-05,6.16491861867072e-05,0,0,0,0,0,0,0,0,0,0,1.19888880135098e-05,5.09082671207684e-06,1.58889608796129e-05,0,0,0,0,0,0,0,0,0,0,0
"342714",0,1.76140531962021e-06,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"228460",0.000111101209730151,4.40351329905051e-05,3.58418314315658e-05,0,0,0,0,0,0,0,0,0,1.02761897258655e-05,4.24235559339737e-06,4.70784026062604e-06,0,6.76148522784515e-07,0,0,4.05575856880392e-06,1.07256242313303e-05,0,0,8.22275779784679e-07,0,0
"217328",0.00105430418816842,0.000995194005585416,7.16836628631315e-06,0,0,0,0,2.68388648233734e-05,0,0,4.7223450031923e-07,0,8.56349143822126e-07,6.36353339009605e-06,1.76544009773476e-06,0,6.76148522784515e-07,6.05050721401975e-07,0,8.11151713760783e-06,3.57520807711009e-06,1.06670535251412e-06,0,4.11137889892339e-06,4.11915479062851e-06,0
"114341",0,2.64210797943031e-06,0,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"76933",2.31460853604482e-06,7.04562127848082e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"105239",7.0595560349367e-05,2.90631877737334e-05,1.43367325726263e-05,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"138594",4.62921707208964e-06,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"278622",3.58764323086947e-05,3.87509170316445e-05,0.00032687750265588,0,0,0,5.07036280750598e-05,0,4.9989952019644e-07,0,0,8.21482085118688e-07,2.99722200337744e-05,7.63624006811526e-06,1.58889608796129e-05,0,0,6.05050721401975e-07,0,0,3.57520807711009e-06,0,0,0,0,0
"331288",0.000133089990822577,0.000122417669713604,1.72040790871516e-05,0,0,9.73651596858165e-06,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,1.02978869765713e-06,0
"268169",0.000186325987151608,0.000271256419221512,0.000216484661846657,6.47898767113436e-07,0,0,0,0,0,0,0,8.21482085118688e-07,8.56349143822126e-07,1.27270667801921e-06,5.88480032578255e-07,0,0,6.05050721401975e-07,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"313833",0.000586753263887362,0.000151480857487338,0.000101790801265647,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,0,0,0,0,0,2.02787928440196e-06,3.57520807711009e-06,0,0,4.11137889892339e-06,1.02978869765713e-06,0
"154207",0.000118045035338286,8.542815800158e-05,1.1469386058101e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,0,0,0,0,0,1.02978869765713e-06,0
"345643",5.32359963290309e-05,9.68772925791113e-06,1.00357128008384e-05,0,0,0,0,0,0,0,0,0,3.4253965752885e-06,4.24235559339737e-07,5.88480032578255e-06,0,0,0,0,0,0,0,0,0,0,0
"534810",8.10112987615687e-06,1.6733350536392e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"242637",4.5134866452874e-05,4.40351329905051e-06,0,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,2.54541335603842e-06,1.76544009773476e-06,0,6.76148522784515e-07,0,1.70392584514722e-05,4.05575856880392e-06,0,0,0,8.22275779784679e-07,0,0
"283637",0.000208314768244034,0.000295035391036384,4.15765244606163e-05,0,0,1.39093085265452e-06,2.30471036704817e-06,0,0,9.98133490373002e-06,0,0,6.85079315057701e-06,1.14543601021729e-05,5.88480032578255e-06,0,6.76148522784515e-07,6.05050721401975e-07,0,1.41951549908137e-05,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"577309",5.67079091330981e-05,2.64210797943031e-06,3.29744849170405e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"30991",1.27303469482465e-05,2.02561611756324e-05,2.723979188799e-05,0,0,0,2.30471036704817e-06,0,0,0,0,2.46444625535606e-06,3.4253965752885e-06,4.24235559339737e-07,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"305616",6.36517347412326e-05,0.000180544045261071,8.60203954357578e-06,0,0,0,0,2.68388648233734e-05,0,0,0,0,1.28452371573319e-05,5.09082671207684e-06,1.00041605538303e-05,0,0,0,1.70392584514722e-05,4.05575856880392e-06,0,0,8.25715420483192e-07,0,0,0
"240045",6.94382560813446e-05,7.04562127848082e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"564418",9.14270371737704e-05,4.40351329905051e-05,1.29030593153637e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"113228",2.31460853604482e-05,2.20175664952526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"533124",0.000118045035338286,5.90070782072769e-05,2.00714256016768e-05,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"553358",4.16629536488068e-05,1.49719452167717e-05,4.73112174896668e-05,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246356",8.10112987615687e-06,7.57404287436689e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02978869765713e-06,0
"221219",6.94382560813446e-06,4.49158356503152e-05,2.86734651452526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"563875",0.00241760861589881,0.00114403275509332,2.86734651452526e-06,6.47898767113436e-07,0,6.95465426327261e-06,0,4.29421837173975e-05,0,0,0,0,1.71269828764425e-06,2.12117779669868e-06,0,0,0,0,0,0,0,0,0,8.22275779784679e-06,1.02978869765713e-06,0
"351128",4.74494749889188e-05,0.000376940738398724,1.00357128008384e-05,0,0,0,0,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"564949",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"565027",2.77753024325378e-05,0.000101280805878162,0.000193545889730455,0,0,0,0,0,0,0,0,0,0,2.12117779669868e-06,2.35392013031302e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"239539",8.21686030295911e-05,3.69895117120243e-05,1.29030593153637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"586306",5.78652134011205e-06,1.23298372373414e-05,4.87448907469294e-05,0,0,0,0,0,0,0,0,0,8.56349143822126e-07,8.48471118679473e-06,1.64774409121911e-05,0,0,0,0,0,0,0,0,0,0,0
"307683",1.15730426802241e-05,1.05684319177212e-05,4.15765244606163e-05,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"256241",0.000348348584674745,0.000112729940455693,8.31530489212326e-05,0,0,0,0,0,0,9.98133490373002e-06,0,0,0,0,1.17696006515651e-06,0,0,0,0,2.02787928440196e-06,0,0,0,1.64455155956936e-06,0,9.27436445099008e-07
"565375",0,1.49719452167717e-05,4.01428512033536e-05,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.3701586301154e-05,5.00597960020889e-05,0.000102984005701195,0,0,0,0,0,0,0,0,0,0,0
"593659",0.000246505809088773,0.000442993437884482,4.87448907469294e-05,0,0,1.39093085265452e-06,0,0,0,0,0,0,8.56349143822126e-07,1.65451868142497e-05,1.64774409121911e-05,0,0,0,0,0,0,0,0,1.64455155956936e-06,2.05957739531426e-06,0
"547926",0.000622629696196057,0.000279182743159803,4.58775442324042e-05,0,0,0,4.60942073409635e-06,0,0,0,0,0,6.85079315057701e-06,5.93929783075631e-06,1.23580806841433e-05,0,0,0,0,0,0,0,0,3.28910311913872e-06,0,0
"207878",7.29101688854118e-05,0.000129463290992085,4.44438709751415e-05,0,0,0,0,0,0,9.98133490373002e-06,9.44469000638461e-07,8.21482085118688e-07,9.41984058204339e-06,8.23016985119089e-05,8.88604849193164e-05,0,0,0,0,0,0,0,0,0,0,0
"256412",0.000395798059663664,0.0021533180032357,2.15050988589395e-05,0,4.81585147143526e-07,1.39093085265452e-06,0,0,0,0,0,0,8.56349143822126e-07,2.54541335603842e-06,2.35392013031302e-06,0,6.76148522784515e-07,0,0,4.05575856880392e-06,3.57520807711009e-06,0,0,1.64455155956936e-06,4.11915479062851e-06,0
"135973",3.47191280406723e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,6.08363785320587e-06,3.57520807711009e-06,0,0,0,0,0
"248001",0,0,4.30101977178789e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,1.89321586379664e-05,0,0,1.21672757064117e-05,1.07256242313303e-05,0,0,0,0,0
"325716",4.62921707208964e-06,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40785169029444e-05,7.09757749540685e-05,6.79289534650917e-05,0,0,0,0,0
"556903",4.62921707208964e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.05575856880392e-06,0,0,0,0,0,0
"304479",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,6.08363785320587e-06,0,0,0,0,0,0
"585473",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"85080",1.50449554842913e-05,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,3.24551290936567e-05,0,0.000119274809160305,3.24460685504313e-05,2.14512484626605e-05,0,0,0,0,0
"327106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"152915",2.31460853604482e-06,3.08245930933536e-05,1.43367325726263e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11177753544166e-05,8.11151713760783e-06,3.57520807711009e-06,0,0,0,0,0
"246426",2.43033896284706e-05,3.4347403732594e-05,1.57704058298889e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05050721401975e-07,6.81570338058888e-05,2.02787928440196e-06,0,0,0,0,0,0
"570862",2.31460853604482e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"513263",0,0,0.000127596919896374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"314203",3.47191280406723e-06,4.66772409699355e-05,0.000106091821037435,0,0,0,0,0,0,0,4.7223450031923e-07,3.28592834047475e-06,3.68230131843514e-05,1.69694223735895e-06,1.76544009773476e-06,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"10651",0,1.76140531962021e-06,2.29387721162021e-05,0,0,0,1.15235518352409e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"254386",0,3.52281063924041e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"219204",2.31460853604482e-06,2.90631877737334e-05,0,0,0,0,0,0,0,0,0,0,0,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"136119",1.85168682883586e-05,2.99438904335435e-05,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.88396811640868e-05,1.56967156955703e-05,7.00291238768123e-05,0,0,0,0,0,0,0,0,0,0,0
"236608",3.58764323086947e-05,1.84947558560122e-05,2.86734651452526e-05,0,0,0,0,0,0,0,1.41670350095769e-06,0,9.41984058204339e-06,5.51506227141658e-06,7.65024042351731e-06,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"264188",1.27303469482465e-05,2.99438904335435e-05,4.30101977178789e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"246618",6.94382560813446e-06,5.54842675680365e-05,0.000189244869958667,0,0,0,0,0,0,0,2.50284285169192e-05,2.46444625535606e-06,1.71269828764425e-06,1.27270667801921e-06,4.70784026062604e-06,0,0,0,0,0,0,0,0,0,0,9.27436445099008e-07
"511782",3.47191280406723e-06,9.24737792800608e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,2.12117779669868e-06,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"243003",4.62921707208964e-06,1.49719452167717e-05,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,5.88480032578255e-07,0,0,0,0,0,0,0,0,0,0,0
"220025",2.31460853604482e-05,1.05684319177212e-05,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"10596",2.77753024325378e-05,1.76140531962021e-05,2.86734651452526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"130774",0,2.64210797943031e-06,4.30101977178789e-06,0,0,0,0,0,4.9989952019644e-07,0,0,0,5.05245994855054e-05,4.62416759680313e-05,8.12102444957991e-05,0,0,6.05050721401975e-07,0,0,0,0,8.25715420483192e-07,0,0,0
"582110",0,0,0,0,0,0,0,0,0,9.98133490373002e-06,1.41670350095769e-06,6.5718566809495e-06,0.000646543603585705,0.000373751527778308,0.000472549466160338,3.81946168507011e-06,0,6.05050721401975e-07,0,0,3.57520807711009e-06,0,1.65143084096638e-06,5.75593045849275e-06,0,0
"234490",1.15730426802241e-06,0,0,0,0,1.39093085265452e-06,0,0,1.49969856058932e-06,0,3.30564150223461e-06,8.21482085118688e-06,0.000924000726184074,0.000540900338158164,0.000689110118149136,1.71875775828155e-05,0,6.05050721401975e-07,1.70392584514722e-05,2.02787928440196e-06,7.15041615422018e-06,0,8.25715420483192e-07,4.93365467870807e-06,0,0
"113159",6.94382560813446e-06,2.64210797943031e-06,5.73469302905052e-06,0,0,0,0,0,0,0,0,0,5.99444400675488e-06,8.90894674613447e-06,1.94198410750824e-05,0,0,6.05050721401975e-07,0,0,0,0,0,0,0,0
"242301",3.47191280406723e-06,0.000129463290992085,5.447958377598e-05,0,0,1.39093085265452e-06,2.30471036704817e-06,0,4.9989952019644e-07,0,1.41670350095769e-06,4.92889251071213e-06,0.000107899992121588,0.000167148810379856,0.000266581454757949,1.90973084253505e-06,0,0,0,0,3.57520807711009e-06,0,0,8.22275779784679e-07,0,0
"532843",2.43033896284706e-05,3.4347403732594e-05,4.73112174896668e-05,0,0,0,0,0,0,0,0,8.21482085118688e-07,5.13809486293276e-06,1.48482445768908e-05,3.4720321922117e-05,0,0,0,0,0,0,0,8.25715420483192e-07,8.22275779784679e-07,0,0
"177418",8.10112987615687e-06,5.54842675680365e-05,0,0,0,0,0,0,0,0,9.44469000638461e-07,8.21482085118688e-07,4.28174571911063e-05,5.81202716295439e-05,0.000101807045636038,1.90973084253505e-06,6.76148522784515e-07,0,0,0,3.57520807711009e-06,0,1.65143084096638e-06,0,0,0
"169586",0,3.52281063924041e-06,1.43367325726263e-06,0,0,0,0,0,0,0,4.7223450031923e-07,2.46444625535606e-06,0.000101049198971011,0.000107755832072293,0.00022597633251005,3.81946168507011e-06,6.76148522784515e-07,0,0,0,0,1.06670535251412e-06,0,0,0,0
"580197",8.10112987615687e-06,7.92632393829093e-06,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"575313",0,8.80702659810103e-07,2.15050988589395e-05,0,0,0,0,0,0,0,0,0,0,2.54541335603842e-06,4.70784026062604e-06,0,0,0,0,0,0,0,0,0,0,0
"244970",4.62921707208964e-06,4.93193489493658e-05,0.000232255067676546,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,0,0,0,0,0,0,0,0,0,0,0,0
"259044",0,3.52281063924041e-06,1.29030593153637e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140591",2.31460853604482e-06,1.14491345775313e-05,0.000972030468424063,0,0,0,6.91413110114452e-06,0,0,0,0,0,6.85079315057701e-06,1.23028312208524e-05,2.11852811728172e-05,0,0,0,0,0,0,0,0,0,0,0
"133876",0.000314786760902096,0.00093706763003795,0.00193545889730455,0,4.81585147143526e-07,2.78186170530904e-06,9.67978354160233e-05,0,0,0,4.7223450031923e-07,0,5.99444400675488e-06,1.56967156955703e-05,1.82428810099259e-05,0,0,6.05050721401975e-07,0,4.05575856880392e-06,0,2.13341070502824e-06,0,2.46682733935404e-06,1.02978869765713e-06,0
"137984",1.04157384122017e-05,3.69895117120243e-05,3.29744849170405e-05,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,0,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,0,0,0,0,0
"584276",0.00051384309500195,0.00201857049628476,0.00262362206079061,6.47898767113436e-07,9.63170294287052e-07,5.56372341061809e-06,0.000117540228719457,0,0,0,4.7223450031923e-07,0,2.0552379451731e-05,4.11508492559545e-05,6.7086723713921e-05,0,6.76148522784515e-07,6.05050721401975e-07,0.000102235550708833,6.08363785320587e-06,1.07256242313303e-05,0,0,4.93365467870807e-06,1.02978869765713e-05,2.78230933529703e-06
"511742",5.67079091330981e-05,7.39790234240486e-05,0.00019067854321593,0,0,0,6.91413110114452e-06,2.14710918586987e-05,0,0,0,0,0,1.27270667801921e-06,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,0,0,8.22275779784679e-07,0,0
"240506",4.05056493807844e-05,2.37789718148728e-05,9.89234547511215e-05,0,0,0,0,0,0,0,0,0,3.4253965752885e-06,1.69694223735895e-06,1.76544009773476e-06,0,0,0,0,0,0,1.06670535251412e-06,0,0,0,0
"250244",0,6.16491861867072e-06,2.15050988589395e-05,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,5.09082671207684e-06,8.82720048867382e-06,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"337571",6.24944304732101e-05,6.07684835268971e-05,1.00357128008384e-05,0,0,0,0,0,0,0,0,0,1.71269828764425e-06,2.54541335603842e-06,1.17696006515651e-06,0,0,0,0,0,0,0,0,1.64455155956936e-06,1.02978869765713e-06,0
"221410",1.15730426802241e-06,0,1.43367325726263e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"65455",5.32359963290309e-05,1.93754585158223e-05,5.73469302905052e-06,0,0,0,0,0,0,0,0,0,0,1.27270667801921e-06,1.76544009773476e-06,0,0,0,0,0,0,0,0,0,0,0
"236994",0,0,1.43367325726263e-06,0,0,0,0,0,0,0,4.7223450031923e-07,8.21482085118688e-07,4.70992029102169e-05,6.40595694603002e-05,5.11977628343081e-05,0,0,0,0,0,0,0,0,8.22275779784679e-07,0,0
"141394",0.000113415818266196,5.37228622484163e-05,4.30101977178789e-06,0,0,0,3.45706555057226e-05,0,9.99799040392881e-07,0,9.44469000638461e-07,7.39333876606819e-06,0.000102761897258655,0.000142967383497491,0.000205379531369811,3.81946168507011e-06,6.76148522784515e-07,0,0,0,0,0,0,8.22275779784679e-07,0,0
"254471",1.04157384122017e-05,1.93754585158223e-05,4.30101977178789e-05,0,0,0,2.30471036704817e-06,0,0,0,0,0,0,3.81812003405763e-06,2.35392013031302e-06,0,0,0,0,0,0,0,0,0,0,0
"278697",0.000747618557142477,0.000413049547450938,3.29744849170405e-05,6.47898767113436e-07,0,1.39093085265452e-06,2.30471036704817e-06,0,4.9989952019644e-07,0,0,0,0,8.48471118679473e-07,5.88480032578255e-07,0,0,0,0,2.02787928440196e-06,0,1.06670535251412e-06,8.25715420483192e-07,3.28910311913872e-06,0,0
"102557",2.31460853604482e-06,8.80702659810103e-06,0.000144800998983526,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,1.69694223735895e-06,4.11936022804778e-06,0,0,0,0,0,0,0,0,0,0,0
"203689",5.78652134011205e-05,3.08245930933536e-05,0.000141933652469,0,0,0,4.60942073409635e-06,5.36777296467469e-06,0,0,0,0,1.71269828764425e-06,0,1.17696006515651e-06,0,0,0,0,8.11151713760783e-06,0,0,0,0,0,0
"237842",0.00074414664433841,0.000153242262806958,0.000430101977178789,0,4.81585147143526e-07,0,6.91413110114452e-06,0,0,0,0,8.21482085118688e-07,9.41984058204339e-06,2.84237824757624e-05,2.41276813357084e-05,0,0,0,5.11177753544166e-05,6.08363785320587e-06,0,0,0,8.22275779784679e-07,1.02978869765713e-06,0
"244674",1.15730426802241e-06,1.14491345775313e-05,0,0,0,0,0,0,0,0,0,1.64296417023738e-06,8.56349143822126e-07,0,0,0,0,0,0,0,0,0,0,0,0,0
"144289",0,0,2.86734651452526e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70392584514722e-05,3.24460685504313e-05,1.07256242313303e-05,0,0,0,0,0
"407306",4.62921707208964e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"144097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000119274809160305,2.43345514128235e-05,3.21768726939908e-05,0,0,0,0,0
"268363",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,8.21482085118688e-07,0,6.78776894943579e-06,1.11811206189868e-05,0,0,0,1.70392584514722e-05,2.02787928440196e-06,2.50264565397706e-05,0,0,0,0,0
"247812",1.15730426802241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.02787928440196e-06,3.57520807711009e-06,0,0,0,0,0
"246096",0,0,0,0,0,0,0,0,0,0,0,0,0,2.12117779669868e-06,1.76544009773476e-06,0,0,0,5.11177753544166e-05,8.11151713760783e-06,0,0,0,0,0,0
"230200",0,0,0,0,0,0,0,0,4.9989952019644e-07,0,0,0,0,0,0,0,0,2.4202028856079e-05,0,0,0,0,0,0,0,0
"228943",0,8.80702659810103e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.72272824630889e-05,0,0,0,0,0,0,0,0
"113721",0,0,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-06,2.96964891537816e-06,3.53088019546953e-06,0,0,6.05050721401975e-07,0,9.5310326366892e-05,7.15041615422018e-05,0,0,1.64455155956936e-06,0,0
"143335",0,0,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.88396811640868e-05,2.50298980010445e-05,5.29632029320429e-05,0,0,0,0,0,0,0,0,0,0,0
"244045",0,0,0,0,0,0,0,0,0,0,0,0,4.19611080472842e-05,5.93929783075631e-05,7.88563243654861e-05,3.81946168507011e-06,0,0,0,0,0,0,0,0,0,0
"146553",1.15730426802241e-06,1.14491345775313e-05,0,0,0,0,0,0,0,0,4.7223450031923e-07,0,1.54142845887983e-05,2.29087202043458e-05,2.05968011402389e-05,0,0,1.21010144280395e-06,0,0.000139923670623735,0.000185910820009725,0,0,0,1.02978869765713e-06,0
"532352",0,0,0,0,0,0,0,0,0,0,0,0,0,4.24235559339737e-07,1.76544009773476e-06,0,0,0,0,8.11151713760783e-06,7.15041615422018e-06,0,0,0,0,0
"220531",0,0,0,0,0,0,0,0,0,0,0,0,7.70714229439913e-06,1.56967156955703e-05,2.23622412379737e-05,0,0,0,0,0,3.57520807711009e-06,0,0,0,0,0
"259279",2.31460853604482e-06,0.000227221286231007,0,0,0,0,0,0,0,0,0,8.21482085118688e-07,1.3701586301154e-05,3.81812003405763e-05,4.00166422153213e-05,0,0,6.05050721401975e-07,0,2.02787928440196e-06,7.15041615422018e-06,0,0,0,2.05957739531426e-06,0
"591167",0,1.05684319177212e-05,0,0,0,0,0,0,0,0,0,0,2.56904743146638e-05,8.82409963426652e-05,6.41443235510297e-05,1.90973084253505e-06,0,0,0,6.08363785320587e-06,7.15041615422018e-06,0,0,0,0,0
"582001",0,8.80702659810103e-06,0,0,0,0,0,0,0,0,0,0,2.0552379451731e-05,1.56967156955703e-05,4.29590423782126e-05,0,0,0,0,0,0,1.06670535251412e-06,0,0,0,0
"104157",1.15730426802241e-06,7.22176181044284e-05,1.43367325726263e-06,0,0,0,2.30471036704817e-06,0,0,0,4.25011050287307e-06,9.85778502142425e-06,0.000385357114719957,0.000812411096135596,0.00127288231046676,2.48265009529557e-05,0,1.81515216420593e-06,0,0,3.57520807711009e-06,1.06670535251412e-06,1.65143084096638e-06,4.11137889892339e-06,2.05957739531426e-06,0
